,movieID,title,genres,imdb_url,title_noyear,imdb_rating,certification,runtime,genre,release_date,color,country,language,production_company,cast
212,214,Pred dozhdot (1994),Drama,http://www.imdb.com/title/tt0110882/,Before the Rain (Pred dozhdot) (1994),8,Not Rated,PT1H53M,"['Drama', 'War']",1994-10-26,Color,"['Republic of Macedonia', 'France', 'UK']","['Macedonian', 'English', 'Albanian', 'French']","[' Aim', ' British Screen Productions', ' European Co-production Fund']","{'director': ['Milcho Manchevski'], 'creator': ['Milcho Manchevski'], 'actor': ['Katrin Cartlidge', 'Rade Serbedzija', 'Grégoire Colin', 'Josif Josifovski']}"
213,215,Before Sunrise (1995),Drama|Romance,http://www.imdb.com/title/tt0112471/,Before Sunrise (1995),8.1,R,PT1H41M,"['Drama', 'Romance']",1995-01-27,Color,"['USA', 'Austria', 'Switzerland']","['English', 'German', 'French']","[' Castle Rock Entertainment', ' Detour Filmproduction', ' Filmhaus Wien Universa Filmproduktions']","{'director': ['Richard Linklater'], 'creator': ['Richard Linklater', 'Kim Krizan'], 'actor': ['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert', 'Hanno Pöschl']}"
214,216,Billy Madison (1995),Comedy,http://www.imdb.com/title/tt0112508/,Billy Madison (1995),6.4,PG-13,PT1H29M,Comedy,1995-02-10,Color,['USA'],"['English', 'French', 'Spanish']","[' Universal Pictures', ' Robert Simonds Productions']","{'director': ['Tamra Davis'], 'creator': ['Tim Herlihy', 'Adam Sandler'], 'actor': ['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson-Sampras', 'Bradley Whitford']}"
215,217,Beaver the Babysitter ,Drama|Thriller,http://www.imdb.com/title/tt0630190/,"Babysitter, The (1995)",7.3,TV-G,30 min,"['Comedy', 'Family']",1962-04-07,Black and White,['USA'],['English'],"[' Kayro Productions', ' Revue Studios']","{'director': ['David Butler'], 'creator': ['Joe Connelly', 'Bob Mosher', 'Joe Connelly', 'Bob Mosher', 'Joseph Hoffman'], 'actor': ['Barbara Billingsley', 'Hugh Beaumont', 'Tony Dow', 'Jerry Mathers']}"
216,218,Boys on the Side (1995),Comedy|Drama,http://www.imdb.com/title/tt0112571/,Boys on the Side (1995),6.4,R,PT1H55M,"['Comedy', 'Drama']",1995-02-03,Black and White,"['USA', 'France']",['English'],"[' Alcor Films', ' Canal+', ' Hera Productions']","{'director': ['Herbert Ross'], 'creator': ['Don Roos'], 'actor': ['Whoopi Goldberg', 'Mary-Louise Parker', 'Drew Barrymore', 'Matthew McConaughey']}"
217,219,The Cure (1995),Drama,http://www.imdb.com/title/tt0112757/,"Cure, The (1995)",7.7,PG-13,PT1H37M,Drama,1995-04-21,Color,['USA'],['English'],"[' Universal Pictures', ' Island World']","{'director': ['Peter Horton'], 'creator': ['Robert Kuhn'], 'actor': ['Joseph Mazzello', 'Brad Renfro', 'Aeryk Egan', 'Delphine French']}"
218,220,Castle Freak (1995),Horror,http://www.imdb.com/title/tt0112643/,Castle Freak (1995),5.9,R,90 min,"['Drama', 'Horror', 'Mystery', 'Thriller']",1995-11-14,Color,"['USA', 'Italy']","['English', 'Italian', 'Swedish']","[' Full Moon Enterprises', ' Full Moon Entertainment']","{'director': ['Stuart Gordon'], 'creator': ['Stuart Gordon', 'H.P. Lovecraft', 'Dennis Paoli', 'Dennis Paoli'], 'actor': ['Jeffrey Combs', 'Barbara Crampton', 'Jonathan Fuller', 'Jessica Dollarhide']}"
219,222,Circle of Friends (1995),Drama|Romance,http://www.imdb.com/title/tt0112679/,Circle of Friends (1995),6.6,PG-13,PT1H43M,"['Drama', 'Romance']",1995-04-07,Color,"['Ireland', 'USA', 'UK']",['English'],"[' Price Entertainment', ' Lantana', ' Bórd Scannán na hÉireann']","{'director': [""Pat O'Connor""], 'creator': ['Andrew Davies', 'Maeve Binchy'], 'actor': [""Chris O'Donnell"", 'Minnie Driver', ""Geraldine O'Rawe"", 'Saffron Burrows']}"
220,223,Clerks (1994),Comedy,http://www.imdb.com/title/tt0109445/,Clerks (1994),7.8,R,PT1H32M,Comedy,1994-11-09,Black and White,['USA'],['English'],"[' View Askew Productions', ' Miramax']","{'director': ['Kevin Smith'], 'creator': ['Kevin Smith'], 'actor': [""Brian O'Halloran"", 'Jeff Anderson', 'Marilyn Ghigliotti', 'Lisa Spoonauer']}"
221,224,Don Juan DeMarco (1994),Comedy|Drama|Romance,http://www.imdb.com/title/tt0112883/,Don Juan DeMarco (1995),6.7,PG-13,PT1H37M,"['Comedy', 'Drama', 'Romance']",1995-04-07,Color,['USA'],"['English', 'Spanish']","[' New Line Cinema', ' American Zoetrope', ' Juno Pix']","{'director': ['Jeremy Leven'], 'creator': ['Lord Byron', 'Jeremy Leven'], 'actor': ['Johnny Depp', 'Marlon Brando', 'Faye Dunaway', 'Géraldine Pailhas']}"
222,225,Disclosure (1994),Drama|Thriller,http://www.imdb.com/title/tt0109635/,Disclosure (1994),6.1,R,PT2H8M,"['Drama', 'Thriller']",1994-12-09,Color,['USA'],['English'],"[' Warner Bros.', ' Baltimore Pictures', ' Constant c Productions']","{'director': ['Barry Levinson'], 'creator': ['Michael Crichton', 'Paul Attanasio'], 'actor': ['Michael Douglas', 'Demi Moore', 'Donald Sutherland', 'Caroline Goodall']}"
223,226,Dream Man (1995),Thriller,http://www.imdb.com/title/tt0112899/,Dream Man (1995),4.7,R,94 min,Thriller,1995-06-19,Color,"['Canada', 'USA']",['English'],"[' Dream Man Productions Inc.', ' Keystone Pictures']","{'director': ['René Bonnière'], 'creator': ['Michael Alexander Miller'], 'actor': ['Patsy Kensit', 'Bruce Greenwood', 'Andrew McCarthy', 'Denise Crosby']}"
224,227,Drop Zone (1994),Action,http://www.imdb.com/title/tt0109676/,Drop Zone (1994),5.6,R,PT1H41M,"['Action', 'Adventure', 'Thriller']",1994-12-09,Color,['USA'],['English'],"[' Paramount Pictures', ' Nicita/Lloyd Productions']","{'director': ['John Badham'], 'creator': ['Tony Griffin', 'Guy Manos', 'Peter Barsocchini', 'Peter Barsocchini', 'John Bishop'], 'actor': ['Wesley Snipes', 'Gary Busey', 'Yancy Butler', 'Michael Jeter']}"
225,228,Destiny Turns on the Radio (1995),Comedy,http://www.imdb.com/title/tt0112854/,Destiny Turns on the Radio (1995),4.5,R,PT1H42M,"['Crime', 'Comedy', 'Fantasy']",1995-04-28,Color,['USA'],['English'],"[' Rysher Entertainment', ' Savoy Pictures']","{'director': ['Jack Baran'], 'creator': ['Robert Ramsey', 'Matthew Stone'], 'actor': ['Dylan McDermott', 'Nancy Travis', 'Quentin Tarantino', 'James Le Gros']}"
226,229,Death and the Maiden (1994),Drama|Thriller,http://www.imdb.com/title/tt0109579/,Death and the Maiden (1994),7.3,R,PT1H43M,"['Drama', 'Mystery', 'Thriller']",1995-01-27,Color,"['UK', 'France', 'USA']",['English'],"[' Fine Line Features', ' Capitol Films', ' Channel Four Films']","{'director': ['Roman Polanski'], 'creator': ['Ariel Dorfman', 'Rafael Yglesias', 'Ariel Dorfman'], 'actor': ['Sigourney Weaver', 'Ben Kingsley', 'Stuart Wilson', 'Krystia Mova']}"
227,230,Dolores Claiborne (1995),Drama|Thriller,http://www.imdb.com/title/tt0109642/,Dolores Claiborne (1994),7.4,R,PT2H12M,"['Crime', 'Drama', 'Mystery', 'Thriller']",1995-03-24,Color,['USA'],['English'],"[' Castle Rock Entertainment', ' Columbia Pictures']","{'director': ['Taylor Hackford'], 'creator': ['Stephen King', 'Tony Gilroy'], 'actor': ['Kathy Bates', 'Jennifer Jason Leigh', 'Christopher Plummer', 'Judy Parfitt']}"
228,231,Metumtemet ,Comedy,http://www.imdb.com/title/tt6575296/,Dumb & Dumber (1994),8,,30 min,"['Action', 'Crime', 'Drama']",2016-09-26,Color,['Israel'],['Hebrew'],"[' Dori Media Distribution', ' Hot']","{'creator': ['Bat-Chen Sabag', 'Shay Capon'], 'actor': ['Bat-Chen Sabag', 'Shani Klein', 'Moshe Ashkenazi', 'Ruti Asarsai']}"
229,232,Yin shi nan nu (1994),Comedy|Drama,http://www.imdb.com/title/tt0111797/,Eat Drink Man Woman (1994),7.8,Not Rated,PT2H4M,"['Comedy', 'Drama', 'Romance']",1994-08-03,Color,"['Taiwan', 'USA']","['Mandarin', 'French']","[' Ang Lee Productions', ' Central Motion Pictures', ' Good Machine']","{'director': ['Ang Lee'], 'creator': ['Ang Lee', 'James Schamus', 'Hui-Ling Wang'], 'actor': ['Sihung Lung', 'Kuei-Mei Yang', 'Yu-Wen Wang', 'Chien-Lien Wu']}"
230,233,Exotica (1994),Drama,http://www.imdb.com/title/tt0109759/,Exotica (1994),7.1,R,PT1H43M,Drama,1994-10-21,Color,['Canada'],"['English', 'Hebrew']","[' Alliance Entertainment', ' Ego Film Arts', ' Miramax']","{'director': ['Atom Egoyan'], 'creator': ['Atom Egoyan'], 'actor': ['Bruce Greenwood', 'Elias Koteas', 'Don McKellar', 'Mia Kirshner']}"
231,234,Exit to Eden (1994),Comedy,http://www.imdb.com/title/tt0109758/,Exit to Eden (1994),4.2,R,PT1H53M,"['Comedy', 'Crime', 'Romance', 'Thriller']",1994-10-14,Color,['USA'],['English'],[' Savoy Pictures'],"{'director': ['Garry Marshall'], 'creator': ['Anne Rice', 'Deborah Amelon', 'Bob Brunner'], 'actor': ['Dana Delany', 'Dan Aykroyd', ""Rosie O'Donnell"", 'Paul Mercurio']}"
232,235,Ed Wood (1994),Comedy|Drama,http://www.imdb.com/title/tt0109707/,Ed Wood (1994),7.9,R,PT2H7M,"['Biography', 'Comedy', 'Drama']",1994-10-07,Black and White,['USA'],['English'],[' Touchstone Pictures'],"{'director': ['Tim Burton'], 'creator': ['Rudolph Grey', 'Scott Alexander', 'Larry Karaszewski'], 'actor': ['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette']}"
233,236,French Kiss (1995),Comedy|Romance,http://www.imdb.com/title/tt0113117/,French Kiss (1995),6.6,PG-13,PT1H51M,"['Comedy', 'Drama', 'Romance']",1995-05-05,Color,"['UK', 'USA']","['English', 'French']","[' Polygram Filmed Entertainment', ' Prufrock Pictures', ' Twentieth Century Fox']","{'director': ['Lawrence Kasdan'], 'creator': ['Adam Brooks'], 'actor': ['Meg Ryan', 'Kevin Kline', 'Timothy Hutton', 'Jean Reno']}"
234,237,Forget Paris (1995),Comedy|Romance,http://www.imdb.com/title/tt0113097/,Forget Paris (1995),6.4,PG-13,PT1H41M,"['Comedy', 'Romance']",1995-05-19,Color,['USA'],['English'],"[' Castle Rock Entertainment', ' Face Productions']","{'director': ['Billy Crystal'], 'creator': ['Billy Crystal', 'Lowell Ganz', 'Babaloo Mandel'], 'actor': ['Billy Crystal', 'Debra Winger', 'Joe Mantegna', 'Cynthia Stevenson']}"
235,238,Far from Home: The Adventures of Yellow Dog (1995),Adventure|Children's,http://www.imdb.com/title/tt0113028/,Far From Home: The Adventures of Yellow Dog (1995),6.4,PG,PT1H21M,"['Adventure', 'Family']",1995-01-13,Color,['USA'],['English'],[' Twentieth Century Fox'],"{'director': ['Phillip Borsos'], 'creator': ['Phillip Borsos'], 'actor': ['Jesse Bradford', 'Mimi Rogers', 'Bruce Davison', 'Tom Bower']}"
236,239,A Goofy Movie (1995),Animation|Children's|Comedy|Romance,http://www.imdb.com/title/tt0113198/,"Goofy Movie, A (1995)",6.8,G,PT1H18M,"['Animation', 'Adventure', 'Comedy', 'Family', 'Musical', 'Romance']",1995-04-02,Color,"['USA', 'Australia', 'France', 'Canada']",['English'],"[' Walt Disney Pictures', ' Disney Television Animation', ' Disneytoon Studios']","{'director': ['Kevin Lima'], 'creator': ['Jymn Magon', 'Jymn Magon', 'Chris Matheson', 'Brian Pimental', 'Brian Pimental', 'Curtis Armstrong', 'John Doolittle'], 'actor': ['Bill Farmer', 'Jason Marsden', 'Jim Cummings', 'Kellie Martin']}"
237,240,Hideaway (1995),Thriller,http://www.imdb.com/title/tt0113303/,Hideaway (1995),5.3,R,PT1H46M,"['Fantasy', 'Horror', 'Thriller']",1995-03-03,Color,['USA'],['English'],"[' TriStar Pictures', ' S/Q Productions']","{'director': ['Brett Leonard'], 'creator': ['Dean R. Koontz', 'Andrew Kevin Walker', 'Neal Jimenez'], 'actor': ['Jeff Goldblum', 'Christine Lahti', 'Alicia Silverstone', 'Jeremy Sisto']}"
238,241,Fluke (1995),Children's|Drama,http://www.imdb.com/title/tt0113089/,Fluke (1995),6.7,PG,PT1H36M,"['Drama', 'Family', 'Fantasy']",1995-06-02,Color,['USA'],['English'],"[' Metro-Goldwyn-Mayer (MGM)', ' Rocket Pictures']","{'director': ['Carlo Carlei'], 'creator': ['James Herbert', 'Carlo Carlei', 'James Carrington'], 'actor': ['Matthew Modine', 'Nancy Travis', 'Samuel L. Jackson', 'Eric Stoltz']}"
239,242,Farinelli (1994),Drama|Musical,http://www.imdb.com/title/tt0109771/,Farinelli: il castrato (1994),6.9,R,PT1H51M,"['Biography', 'Drama', 'Music']",1994-12-07,Color,"['France', 'Italy', 'Belgium', 'UK']","['French', 'Italian']","[' Stéphan Films', ' MG', ' Italian International Film']","{'director': ['Gérard Corbiau'], 'creator': ['Andrée Corbiau', 'Gérard Corbiau', 'Marcel Beaulieu', 'Andrée Corbiau', 'Gérard Corbiau', 'Andrée Corbiau'], 'actor': ['Stefano Dionisi', 'Enrico Lo Verso', 'Elsa Zylberstein', 'Caroline Cellier']}"
240,243,Gordy (1995),Comedy,http://www.imdb.com/title/tt0113199/,Gordy (1995),3.9,G,PT1H30M,"['Comedy', 'Drama', 'Family', 'Fantasy']",1995-05-12,Color,['USA'],['English'],"[' RAS', ' Robson']","{'director': ['Mark Lewis'], 'creator': ['Jay Sommers', 'Dick Chevillat', 'Leslie Stevens', 'Jay Sommers', 'Dick Chevillat'], 'actor': ['Kristy Young', 'Doug Stone', 'James Donadio', 'Deborah Hobart']}"
241,244,Gumby 1 (1995),Animation|Children's,http://www.imdb.com/title/tt0113234/,Gumby: The Movie (1995),6.4,G,PT1H30M,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music', 'Mystery', 'Sci-Fi', 'Western']",1995-12-01,Color,['USA'],['English'],[' Premavision Inc.'],"{'director': ['Art Clokey'], 'creator': ['Art Clokey', 'Gloria Clokey', 'Art Clokey'], 'actor': ['Dal McKennon', 'Art Clokey', 'Gloria Clokey', 'Manny La Carruba']}"
242,245,The Glass Shield (1994),Crime|Drama,http://www.imdb.com/title/tt0109906/,"Glass Shield, The (1994)",6.5,PG-13,PT1H49M,"['Crime', 'Drama']",1995-06-02,Color,"['France', 'USA']",['English'],"[' CiBy 2000', ' Miramax']","{'director': ['Charles Burnett'], 'creator': ['Charles Burnett', 'John Eddie Johnson', 'Ned Welsh'], 'actor': ['Michael Boatman', 'Lori Petty', 'Erich Anderson', 'Richard Anderson']}"
243,246,Hoop Dreams (1994),Documentary,http://www.imdb.com/title/tt0110057/,Hoop Dreams (1994),8.3,PG-13,PT2H50M,"['Documentary', 'Drama', 'Sport']",1994-10-14,Color,['USA'],['English'],"[' KTCA Minneapolis', ' Kartemquin Films']","{'director': ['Steve James'], 'creator': ['Steve James', 'Frederick Marx'], 'actor': ['William Gates', 'Arthur Agee', 'Emma Gates', 'Curtis Gates']}"
244,247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,http://www.imdb.com/title/tt0110005/,Heavenly Creatures (1994),7.4,R,PT1H39M,"['Biography', 'Crime', 'Drama', 'Thriller']",1994-10-14,Color,"['New Zealand', 'Germany']","['English', 'French']","[' WingNut Films', ' Fontana Productions', ' New Zealand Film Commission']","{'director': ['Peter Jackson'], 'creator': ['Fran Walsh', 'Peter Jackson'], 'actor': ['Melanie Lynskey', 'Kate Winslet', 'Sarah Peirse', 'Diana Kent']}"
245,248,The Houseguest ,Comedy,http://www.imdb.com/title/tt0570070/,Houseguest (1994),6.4,TV-PG,23 min,"['Comedy', 'Romance']",1994-05-24,Color,['USA'],['English'],"[' The Black/Marlens Company', ' Touchstone Television']","{'director': ['John Bowab'], 'creator': ['Neal Marlens', 'Carol Black', 'Warren Bell', 'David S. Rosenthal', 'David S. Rosenthal'], 'actor': ['Ellen DeGeneres', 'Holly Fulger', 'Maggie Wheeler', 'Arye Gross']}"
246,249,Immortal Beloved (1994),Drama|Romance,http://www.imdb.com/title/tt0110116/,Immortal Beloved (1994),7.5,R,PT2H1M,"['Biography', 'Drama', 'Music', 'Romance']",1995-01-27,Color,"['UK', 'USA']","['English', 'Hungarian']","[' Icon Entertainment International', ' Icon Productions', ' Majestic Films International']","{'director': ['Bernard Rose'], 'creator': ['Bernard Rose'], 'actor': ['Gary Oldman', 'Jeroen Krabbé', 'Isabella Rossellini', 'Johanna ter Steege']}"
247,250,Heavy Weights (1995),Children's|Comedy,http://www.imdb.com/title/tt0110006/,Heavyweights (1994),6.7,PG,PT1H40M,"['Comedy', 'Drama', 'Family', 'Sport']",1995-02-17,Color,['USA'],['English'],"[' Caravan Pictures', ' Walt Disney Pictures']","{'director': ['Steven Brill'], 'creator': ['Judd Apatow', 'Steven Brill'], 'actor': ['Tom McGowan', 'Aaron Schwartz', 'Ben Stiller', 'David Goldman']}"
248,251,The Hunted (1995),Action,http://www.imdb.com/title/tt0113360/,"Hunted, The (1995)",6,R,PT1H50M,"['Action', 'Drama', 'Thriller']",1995-02-24,Color,['USA'],"['English', 'Japanese']","[' Universal Pictures', ' Davis Entertainment', ' Bregman/Baer Productions']","{'director': ['J.F. Lawton'], 'creator': ['J.F. Lawton'], 'actor': ['Christopher Lambert', 'John Lone', 'Joan Chen', 'Yoshio Harada']}"
249,252,I.Q. (1994),Comedy|Romance,http://www.imdb.com/title/tt0110099/,I.Q. (1994),6.2,PG,PT1H40M,"['Comedy', 'Romance']",1994-12-25,Black and White,['USA'],"['English', 'German']","[' Paramount Pictures', ' Sandollar']","{'director': ['Fred Schepisi'], 'creator': ['Andy Breckman', 'Andy Breckman', 'Michael Leeson'], 'actor': ['Tim Robbins', 'Meg Ryan', 'Walter Matthau', 'Lou Jacobi']}"
250,253,Interview with the Vampire ,Drama|Horror,http://www.imdb.com/title/tt2816096/,Interview with the Vampire (1994),,,,"['Fantasy', 'Mystery', 'Thriller']",2012-09-30,,[],[],[],"{'director': ['Seon-dong Yu'], 'creator': ['Jung-hoon Han', 'Eun-sun Kang'], 'actor': ['Jeong-hun Yeon', 'Young-Ah Lee', 'Won-jong Lee', 'Kyeong-yeong Lee']}"
251,254,Jefferson in Paris (1995),Drama,http://www.imdb.com/title/tt0113463/,Jefferson in Paris (1995),5.7,PG-13,PT2H19M,"['Biography', 'Drama', 'History', 'Romance']",1995-03-31,Color,"['USA', 'France']","['English', 'French']","[' Touchstone Pictures', ' Merchant Ivory Productions', ' Centre National de la Cinématographie (CNC)']","{'director': ['James Ivory'], 'creator': ['Ruth Prawer Jhabvala'], 'actor': ['Nick Nolte', 'Greta Scacchi', 'Gwyneth Paltrow', 'Estelle Eonnet']}"
252,255,The Quick and the Dead/Shallow Grave/The Jerky Boys: The Movie/Crumb ,Comedy,http://www.imdb.com/title/tt6145980/,"Jerky Boys, The (1994)",,,,Talk-Show,1995-02-11,,[],[],[' Buena Vista Television'],"{'director': ['Don DuPree'], 'creator': [], 'actor': ['Jim Carrey', 'Danny DeVito', 'Roger Ebert', 'Hugh Grant']}"
253,256,Junior (1994),Comedy|Sci-Fi,http://www.imdb.com/title/tt0110216/,Junior (1994),4.6,PG-13,PT1H49M,"['Comedy', 'Romance', 'Sci-Fi']",1994-11-23,Color,['USA'],['English'],"[' Universal Pictures', ' Northern Lights Entertainment']","{'director': ['Ivan Reitman'], 'creator': ['Kevin Wade', 'Chris Conrad'], 'actor': ['Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson', 'Frank Langella']}"
254,257,Just Cause (1995),Mystery|Thriller,http://www.imdb.com/title/tt0113501/,Just Cause (1995),6.4,R,PT1H42M,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1995-02-17,Color,['USA'],['English'],"[' Warner Bros.', ' Fountainbridge Films', ' Lee Rich Productions']","{'director': ['Arne Glimcher'], 'creator': ['John Katzenbach', 'Jeb Stuart', 'Peter Stone'], 'actor': ['Sean Connery', 'Laurence Fishburne', 'Kate Capshaw', 'Blair Underwood']}"
255,258,A Kid in King Arthur's Court (1995),Adventure|Children's|Comedy|Fantasy|Romance,http://www.imdb.com/title/tt0113538/,"Kid in King Arthur's Court, A (1995)",4.8,PG,PT1H29M,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",1995-08-11,Color,"['USA', 'Hungary', 'UK']",['English'],"[' Tapestry Films', ' Trimark Pictures', ' Walt Disney Pictures']","{'director': ['Michael Gottlieb'], 'creator': ['Michael Part', 'Robert L. Levy'], 'actor': ['Thomas Ian Nicholas', 'Joss Ackland', 'Art Malik', 'Paloma Baeza']}"
256,259,Kiss of Death (1995),Crime|Drama|Thriller,http://www.imdb.com/title/tt0113552/,Kiss of Death (1995),5.9,R,PT1H41M,"['Action', 'Crime', 'Thriller']",1995-04-21,Color,['USA'],['English'],[' Twentieth Century Fox'],"{'director': ['Barbet Schroeder'], 'creator': ['Eleazar Lipsky', 'Ben Hecht', 'Charles Lederer', 'Richard Price'], 'actor': ['David Caruso', 'Samuel L. Jackson', 'Nicolas Cage', 'Helen Hunt']}"
257,260,Star Wars (1977),Action|Adventure|Fantasy|Sci-Fi,http://www.imdb.com/title/tt0076759/,Star Wars: Episode IV - A New Hope (1977),8.6,PG,PT2H1M,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",1977-05-25,Color,['USA'],['English'],"[' Lucasfilm', ' Twentieth Century Fox']","{'director': ['George Lucas'], 'creator': ['George Lucas'], 'actor': ['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Alec Guinness']}"
258,261,Little Women (1994),Drama,http://www.imdb.com/title/tt0110367/,Little Women (1994),7.3,PG,PT1H55M,"['Drama', 'Family', 'Romance']",1994-12-21,Color,"['USA', 'Canada']","['English', 'German', 'French']","[' Columbia Pictures', ' DiNovi Pictures']","{'director': ['Gillian Armstrong'], 'creator': ['Louisa May Alcott', 'Robin Swicord'], 'actor': ['Susan Sarandon', 'Winona Ryder', 'Kirsten Dunst', 'Claire Danes']}"
259,262,A Little Princess (1995),Children's|Drama,http://www.imdb.com/title/tt0113670/,"Little Princess, A (1995)",7.7,G,PT1H37M,"['Drama', 'Family', 'Fantasy']",1995-05-19,Color,['USA'],"['English', 'French']","[' Warner Bros.', ' Mark Johnson Productions', ' Baltimore Pictures']","{'director': ['Alfonso Cuarón'], 'creator': ['Frances Hodgson Burnett', 'Richard LaGravenese', 'Elizabeth Chandler'], 'actor': ['Liesel Matthews', 'Eleanor Bron', 'Liam Cunningham', 'Rusty Schwimmer']}"
